Order ID,Order Date,Order Mode,Customer ID,Postal Code,City (Cleaned),Country (Cleaned),Region (Cleaned),Product ID,Product Name,Category,Segment,Sub-Category,Sales,Cost Price,Quantity,Discount,Total Sales,Total Cost Price,Net Profit,Profit Margin
WOG-166945,2025-01-29,In-Store,MQ028717,PR1,Preston,England,North West,01JZ3NTN2CVFC57QTXD9F0AS8F,High-Speed HDMI Cable,Electronics,Electronics,Cables & Accessories,14.41,6.20,20,0.20,288.20,123.92,164.28,0.57
LJG-174161,2025-01-29,Online,AG018641,EH52,Burnside,Scotland,Scotland,01JZ3NTFM3CS7VC8D7ZFNQ2DY3,Art Supplies Organizer,Art Supplies,Art Supplies,Storage & Organization,20.41,8.60,5,0.03,102.05,42.98,59.07,0.58
WFB-109098,2025-01-29,In-Store,XH062520,WC2H,London,England,London,01JZ3NCBDNPX0E32472V2XS7NK,Silicone Baking Mats,Kitchen,Kitchen,Baking Accessories,21.41,7.00,1,0.17,21.41,7.00,14.41,0.67
BZP-444935,2025-01-29,In-Store,YL039169,S8,Norton,England,Yorkshire and the Humber,01JZ3NR6KYKMXCDMAYJH7KG8ZH,Garden Tool Set with Carrying Bag,Garden,Garden,Garden Tools,41.41,17.00,10,0.14,414.10,169.96,244.14,0.59
AJT-075663,2025-01-29,Online,VB070907,BT2,Belfast,Northern Ireland,Northern Ireland,01JZ3NTA96739FC75EP7WZ0X87,Cotton Quilted Throw Blanket,Home,Home,Bedding & Linens,41.41,17.00,16,0.02,662.56,271.94,390.62,0.59
BGE-454582,2025-01-29,In-Store,QB068412,LN6,Stapleford,England,East Midlands,01JZ3N5D6GAX0Y6KWCZ8SX4KFS,Camping Chair with Cooler,Outdoor,Outdoor,Camping Equipment,49.99,15.00,5,0.00,249.95,74.99,174.97,0.70
YIY-643600,2025-01-29,In-Store,LT073005,OX12,Charlton,England,South East,01JZ3NT3Y6992R3PXBFP1WZ63W,Electric Hot Pot,Kitchen,Kitchen,Cookware,51.41,21.00,4,0.15,205.64,83.98,121.66,0.59
UQF-381695,2025-01-29,Online,VY088461,L74,Liverpool,England,North West,01JZ3NC9ZQKV7FDACKF9H8GRVV,Portable Hammock Swing,Outdoor,Outdoor,Outdoor Furniture,61.41,19.00,1,0.14,61.41,19.00,42.41,0.69
AFS-567513,2025-01-30,In-Store,IK020923,EH9,Edinburgh,Scotland,Scotland,01JZ3NR16Y188WHAKSC5K4Z80M,Crispy Onion Rings,Food , Frozen Foods,Frozen Appetizers,5.71,2.72,2,0.12,11.42,5.43,5.99,0.52
KTY-480625,2025-01-30,In-Store,HH019414,NN4,Wootton,England,East Midlands,01JZ3NT31QZGJ0V3S587R7KRCH,Cinnamon Rolls,Food , Bakery,Pastries,5.91,2.80,3,0.06,17.73,8.39,9.34,0.53
ZLS-661615,2025-01-30,Online,GQ074380,WC2H,London,England,London,01JZ3NT8WWGJQBAC3MR3NZHYY1,Cauliflower Pizza Crust,Food , Frozen Foods,Frozen Pizza Crusts,7.41,3.40,13,0.17,96.33,44.15,52.18,0.54
NNX-071236,2025-01-30,In-Store,MC009367,BT2,Belfast,Northern Ireland,Northern Ireland,01JZ3NC7TCTWCYC6E9R34Z5Z2Z,Stuffed Peppers with Quinoa,Food , Prepared Meals,Vegetarian Meals,7.99,2.40,20,0.14,159.80,47.94,111.86,0.70
PBF-382138,2025-01-30,Online,DW050767,BT2,Belfast,Northern Ireland,Northern Ireland,01JZ3N5980M6YGY81DNFVQD1FM,Garlic Parmesan Wings,Food , Frozen Foods,Frozen Chicken Wings,8.99,2.70,16,0.30,143.84,43.15,100.69,0.70
IIB-364365,2025-01-30,In-Store,IK020923,EC3M,London,England,London,01JZ3NR6A2YVTAF5DGSW0KFX9S,Garlic Herb Grilled Chicken,Food , Frozen Foods,Frozen Chicken Meals,10.41,4.60,17,0.00,176.97,78.13,98.84,0.56
HLH-705175,2025-01-30,In-Store,TI096309,GL54,Ford,England,South West,01JZ3NTN6XZZARVY8YDCF9GBBH,Shower Curtain Hooks,Home,Home,Home Organization,14.41,6.20,9,0.12,129.69,55.76,73.93,0.57
RPT-644547,2025-01-30,In-Store,OX028733,LE15,Seaton,England,East Midlands,01JZ3NR5T1YX89YBN62X0GG46Q,Microwave Popcorn Maker,Kitchen,Kitchen,Small Appliances,21.41,9.00,3,0.15,64.23,26.99,37.24,0.58
MLE-401010,2025-01-30,Online,ZG005436,WC2H,London,England,London,01JZ3NSXE35Z34M8H10PDM6VAZ,High-Low Hem Tee,Clothing , Tops,T-Shirts,24.41,10.20,19,0.08,463.79,193.72,270.07,0.58
JJP-878282,2025-01-30,Online,BT027523,BS14,Whitchurch,England,South West,01JZ3NCBFH0RF0DKWCKWMTE847,Over-The-Door Shoe Organizer,Home,Home,Home Organization,27.41,8.80,17,0.19,465.97,149.55,316.42,0.68
YNB-640698,2025-01-30,In-Store,SV087663,NG22,Milton,England,East Midlands,01JZ3NCH1WYQH46ANGEVPSXQN8,Bicycle Lock,Bicycles,Bicycles,Accessories,31.41,10.00,7,0.18,219.87,69.98,149.89,0.68
ELR-209901,2025-01-30,In-Store,QP099191,L33,Liverpool,England,North West,01JZ3NR7D2NH1G4YEW79JQPBNV,Smart Water Bottle with Hydration Reminder,Fitness,Fitness,Health & Wellness Tools,41.41,17.00,16,0.12,662.56,271.94,390.62,0.59
OKC-736095,2025-01-31,In-Store,FR008830,SY4,Pentre,Wales,Wales,01JZ3NSXEWK0TRMTRZ52GJC29C,Sparkling Blood Orange Soda,Food , Beverages,Sparkling Beverages,3.41,1.80,17,0.15,57.97,30.53,27.44,0.47
ZYN-589525,2025-01-31,In-Store,BS091864,AB55,Tullich,Scotland,Scotland,01JZ3NCEZZ51A1JY51KKS3A33J,Egg Noodles,Food , Grains,Pasta,3.71,1.69,5,0.04,18.55,8.44,10.12,0.55
GPE-338491,2025-01-31,In-Store,KA066426,ST20,Marston,England,West Midlands,01JZ3NT5SBDH9ZQSPQRCTKAH1E,Pumpkin Seeds,Food , Snacks,Nuts and Seeds,4.21,2.12,2,0.12,8.42,4.23,4.19,0.50
VMS-628319,2025-01-31,In-Store,YY017812,BD23,Thorpe,England,Yorkshire & the Humber,01JZ3NR7BE0HQS2S5TQHYV1DN0,Pumpkin Pie Spice,Food , Baking,Baking Ingredients,4.41,2.20,4,0.07,17.64,8.78,8.86,0.50
QUO-020828,2025-01-31,In-Store,XW060260,NG22,Milton,England,East Midlands,01JZ3NTFHW8HHNCMHFWN73DG5E,Sweet Potato Noodles,Food , Pasta,Specialty Pasta,5.21,2.52,5,0.05,26.05,12.58,13.47,0.52
AFS-719747,2025-01-31,Online,XM073152,RG20,Newtown,England,South East,01JZ3N59TFN8FMSN0HZ539ANJW,Beef Tacos,Food , Meat,Prepared Meals,5.49,1.65,20,0.18,109.80,32.94,76.86,0.70
RAD-460902,2025-01-31,Online,BK070785,CV35,Walton,England,West Midlands,01JZ3NSZSSFRYPYNXW7KHY4RED,Chili Lime Shrimp,Food , Seafood,Marinated Seafood,10.41,4.60,10,0.00,104.10,45.96,58.14,0.56
MEW-108177,2025-01-31,Online,PW078874,BD7,Bradford,England,Yorkshire & the Humber,01JZ3NTBJV0DHTMP743FW430FD,Classic White T-Shirt,Clothing , Tops,T-Shirts,21.41,9.00,14,0.11,299.74,125.94,173.80,0.58
YZL-369336,2025-01-31,Online,YA023094,AB55,Tullich,Scotland,Scotland,01JZ3N5AQJCH1JSYXZ5MAJFYA2,Bird Feeder,Outdoor,Outdoor,Garden Supplies,24.99,7.50,8,0.37,199.92,59.98,139.94,0.70
OLD-630882,2025-01-31,In-Store,NS050281,BT66,Craigavon,Northern Ireland,Northern Ireland,01JZ3NQZR5MA98KEMSBNQXGMMW,Portable Water Filter,Outdoor,Outdoor,Camping Equipment,31.41,13.00,7,0.12,219.87,90.97,128.90,0.59
CMN-363041,2025-01-31,In-Store,ZX011281,SW1E,London,England,London,01JZ3NR49PNQVTK6QH1A81RTN9,Linen Trousers,Clothing , Bottoms,Trousers,46.41,19.00,4,0.16,185.64,75.98,109.66,0.59
JAJ-891057,2025-01-31,Online,IW074591,S33,Hope Valley,England,East Midlands,01JZ3NR02Y19YA7961QNCSC7GK,Wireless HDMI Transmitter,Electronics,Electronics,Audio & Video Accessories,81.41,33.00,10,0.19,814.10,329.96,484.14,0.59
NFA-252880,2025-02-01,Online,FM038251,ST20,Marston,England,West Midlands,01JZ3NC8SCJFTY3F2W62MS92B7,Herbed Couscous,Food , Grains,Seasoned Grains,2.49,0.75,4,0.27,9.96,2.99,6.97,0.70
AVR-363735,2025-02-01,Online,HB010382,BD23,Thorpe,England,Yorkshire & the Humber,01JZ3NC95QFKZKGKHZ6CQ5BVD1,Pepper Jack Cheese Sticks,Food , Snacks,Savory Snacks,3.91,1.75,2,0.14,7.82,3.49,4.33,0.55
CLU-977245,2025-02-01,Online,NW031911,WC2H,London,England,London,01JZ3NCB7CM2B8ZGEG6PPSPCRG,Garden Vegetable Chips,Food , Snacks,Vegetable Snacks,4.91,2.05,5,0.19,24.55,10.24,14.32,0.58
PCI-267528,2025-02-01,Online,KX038689,EH52,Burnside,Scotland,Scotland,01JZ3NCGS0QP766SVRA5B6KN0S,Sweet BBQ Dipping Sauce,Food , Condiments,Marinades and Sauces,4.91,2.05,10,0.15,49.10,20.47,28.63,0.58
UXU-293175,2025-02-01,Online,IB052398,EH9,Edinburgh,Scotland,Scotland,01JZ3NR2W82QGHTRF33SPZ2JRV,Spinach Pizza Rolls,Food , Frozen Foods,Frozen Snacks,6.41,3.00,6,0.10,38.46,17.98,20.48,0.53
BLI-128418,2025-02-01,Online,RV066355,LE14,Twyford,England,East Midlands,01JZ3NT1FA59SZQPFH19E0638A,Basil-infused Olive Oil,Food , Cooking Oil,Infused Oils,8.41,3.80,1,0.13,8.41,3.80,4.61,0.55
FZR-811850,2025-02-01,In-Store,LZ099384,BT2,Belfast,Northern Ireland,Northern Ireland,01JZ3N5A1H925Z7F0M2ZV53NSZ,Multi-Function Smartphone Holder,Electronics,Electronics,Mobile Accessories,12.99,3.90,13,0.00,168.87,50.66,118.21,0.70
ZJX-309567,2025-02-01,Online,ZU048884,CV35,Walton,England,West Midlands,01JZ3NR4P5HHF7JERM1NKP0DRN,Digital Bullet Journal,Apps,Apps,Productivity,26.41,11.00,14,0.00,369.74,153.94,215.80,0.58
ICP-926231,2025-02-01,Online,KI039617,DN21,Upton,England,East Midlands,01JZ3NR8BYD6NGCCEF0V31WM0B,Window Bird Feeder with Suction Cups,Outdoor,Outdoor,Bird Feeding Accessories,30.41,12.60,2,0.00,60.82,25.19,35.63,0.59
RCR-039060,2025-02-01,Online,SC091752,DN36,West End,England,East Midlands,01JZ3NCGCN8ZK6JXPA1BZTYJH5,Waffle Maker,Kitchen,Kitchen,Small Appliances,41.41,13.00,17,0.10,703.97,220.95,483.02,0.69
QFR-425465,2025-02-01,In-Store,KF020921,RH5,Sutton,England,South East,01JZ3NR6KYKMXCDMAYJH7KG8ZH,Garden Tool Set with Carrying Bag,Garden,Garden,Garden Tools,41.41,17.00,4,0.09,165.64,67.98,97.66,0.59
EKX-560406,2025-02-01,Online,DP081891,EC3M,London,England,London,01JZ3NCG32XHQG2Q7XEWBCJY60,Portable Air Compressor,Automotive,Automotive,Automotive Tools,46.41,14.50,12,0.11,556.92,173.96,382.96,0.69
GWJ-052313,2025-02-01,Online,QP097532,BS41,Bristol,England,South West,01JZ3NCFNXSXP4C9R3XTT3HCEB,Reversible Comforter Set,Home,Home,Bedding & Linens,91.41,28.00,7,0.11,639.87,195.98,443.89,0.69
UVX-523972,2025-02-02,In-Store,OV004753,SY4,Pentre,Wales,Wales,01JZ3N581SQ22MAK39E2KMEZDT,Zucchini,Food , Produce,Vegetables,0.79,0.24,12,0.01,9.48,2.84,6.64,0.70
WGQ-824093,2025-02-02,In-Store,LT073005,WC2H,London,England,London,01JZ3NCAEJ3FWKYVC0PPTH48TC,Hot Salsa,Food , Dips,Salsa/Dips,3.71,1.69,13,0.17,48.23,21.93,26.30,0.55
RNS-308869,2025-02-02,Online,MM027639,EC3M,London,England,London,01JZ3NR27M8AEFN8XG398R4M61,Chocolate Mint Thins,Food , Snacks,Candy,4.41,2.20,8,0.01,35.28,17.57,17.71,0.50
TAX-404026,2025-02-02,In-Store,ZZ015342,DL8,Carlton,England,Yorkshire & the Humber,01JZ3NR6MZEZEGEP25WV97CJEP,Pineapple Salsa,Food , Condiments,Salsas & Dips,5.71,2.72,12,0.10,68.52,32.59,35.93,0.52
OIO-226315,2025-02-02,In-Store,VH053108,DL8,Carlton,England,Yorkshire & the Humber,01JZ3NR6FCFKJXMWDD0C8SK38B,Kids' Dinosaur-Themed Lunchbox,Accessories,Accessories,Kids' Bags,21.41,9.00,2,0.09,42.82,17.99,24.83,0.58
KJB-734748,2025-02-02,In-Store,LZ057158,AB55,Tullich,Scotland,Scotland,01JZ3NCABVHT1BWXW4YEEZ7V44,Smartphone Tripod with Bluetooth Remote,Photography,Photography,Smartphone Accessories,31.41,10.00,15,0.00,471.15,149.96,321.20,0.68
UAS-469434,2025-02-02,In-Store,OC007575,CV35,Walton,England,West Midlands,01JZ3NTJXD07A0NPAJNG3B5XR3,Bike Helmet,Bicycles,Bicycles,Accessories,36.41,15.00,13,0.17,473.33,194.95,278.38,0.59
UVA-502293,2025-02-02,In-Store,VH068058,LN6,Stapleford,England,East Midlands,01JZ3NSZQH4ADQCFV52D8YR186,Outdoor Mosquito Repellent Lantern,Outdoor,Outdoor,Garden Supplies,36.41,15.00,9,0.19,327.69,134.96,192.73,0.59
ZML-720956,2025-02-02,In-Store,WE015191,PH43,Kinloch,Scotland,Scotland,01JZ3NR4F9858ZMQG216W3CAJJ,Electric Griddle with Lid,Kitchen,Kitchen,Cooking Appliances,51.41,21.00,4,0.16,205.64,83.98,121.66,0.59
ZCQ-250090,2025-02-02,In-Store,TI096309,BD23,Thorpe,England,Yorkshire & the Humber,01JZ3NCB1XWNCH1MHCDAAGWQ7M,Tabletop Fire Pit,Outdoor,Outdoor,Outdoor Accessories,81.41,25.00,16,0.00,1302.56,399.95,902.61,0.69
RRZ-363792,2025-02-03,Online,ET081928,PH43,Kinloch,Scotland,Scotland,01JZ3NCDV9SGSZANF6R2R774J2,Rice Cakes,Food , Snacks,Healthy Snacks,3.71,1.69,20,0.17,74.20,33.74,40.46,0.55
LYD-257892,2025-02-03,Online,OI064452,PR1,Preston,England,North West,01JZ3NR2F3SXYKD10H6CDHR16S,Tuscan Bean Soup,Food , Canned Goods,Soups & Broths,3.91,2.00,20,0.17,78.20,39.92,38.28,0.49
MFO-297752,2025-02-03,Online,WY083017,DN22,Eaton,England,East Midlands,01JZ3NC7AP5CQQ77YQQEBY2EH6,Caramelized Onion Dip,Food , Dairy,Dairy Spreads,3.99,1.20,15,0.08,59.85,17.96,41.90,0.70
RAE-997633,2025-02-03,Online,MU027586,NR34,Brampton,England,East of England,01JZ3NCFDG6SSX97HGC6A35N7A,Sesame Ginger Dressing,Food , Condiments,Dressing,5.51,2.23,15,0.12,82.65,33.41,49.25,0.60
IPW-308735,2025-02-03,Online,ZT062653,BT66,Craigavon,Northern Ireland,Northern Ireland,01JZ3NRA23JAGBH44BW5RPJQ1Q,Oven-Baked Parmesan Zucchini,Food , Frozen Vegetables,Frozen Veggie Snacks,6.41,3.00,17,0.06,108.97,50.93,58.04,0.53
NXZ-501508,2025-02-03,In-Store,VH068058,B40,Birmingham,England,West Midlands,01JZ3NQZ57EW8Q1KS6H3JHX2GH,Plant Pot Drip Trays,Garden,Garden,Gardening Accessories,11.41,5.00,5,0.14,57.05,24.98,32.07,0.56
DIF-793324,2025-02-03,Online,XT003630,SW19,Merton,England,London,01JZ3NR2RVZ1W8WTPC7ER64CQ1,Beef Stroganoff Meal Kit,Food , Frozen Meals,Frozen Dinner Kits,14.41,6.20,16,0.10,230.56,99.14,131.42,0.57
CXH-626236,2025-02-03,In-Store,AC032117,DN22,Eaton,England,East Midlands,01JZ3NR0F8H4HXMZPBH0X873JM,Jump Rope with Counter,Fitness,Fitness,Cardio Equipment,14.41,6.20,15,0.10,216.15,92.94,123.21,0.57
YSD-089742,2025-02-03,In-Store,RG074102,M34,Denton,England,North West,01JZ3NRAKW18CDRQ7FDZ8Y3PP8,Portable Pet Water Bottle,Pets,Pets,Pet Accessories,20.41,8.60,10,0.04,204.10,85.96,118.14,0.58
KYK-991221,2025-02-03,In-Store,BJ071974,L74,Liverpool,England,North West,01JZ3NCBGRY32M109TS1NHZGKH,Portable Blender,Kitchen,Kitchen,Blenders & Juicers,31.42,10.00,13,0.08,408.46,130.00,278.46,0.68
IXG-243078,2025-02-03,Online,ZJ097568,NG34,Newton,England,East Midlands,01JZ3NT5DHWYJN8Z913RW3HPQE,Smartphone Car Mount with Wireless Charging,Automotive,Automotive,Phone Accessories,41.41,17.00,13,0.04,538.33,220.95,317.38,0.59
XKR-190067,2025-02-03,Online,DS088458,DN36,West End,England,East Midlands,01JZ3NCGQX2FRHVQH38DBR32BE,Portable Refrigerator Freezer,Outdoor,Outdoor,Camping Equipment,301.41,91.00,10,0.02,3014.10,909.97,2104.13,0.70
KIT-289405,2025-02-04,In-Store,WQ052828,DN21,Upton,England,East Midlands,01JZ3NR9X37JFAHH4WH1W5YNZV,Lasagna Noodles,Food , Pasta,Pasta,3.31,1.76,14,0.03,46.34,24.58,21.76,0.47
FKZ-228229,2025-02-04,Online,GI045942,BT2,Belfast,Northern Ireland,Northern Ireland,01JZ3NC7B0A08CXWKN37BPK6F2,Pepper Jack Cheese Slices,Food , Dairy,Cheese,3.49,1.05,4,0.08,13.96,4.19,9.77,0.70
QQW-177717,2025-02-04,In-Store,KI071073,EH9,Edinburgh,Scotland,Scotland,01JZ3NC9Y5864GSVSXNJPJ0ZA9,Sweet Chili Dipping Sauce,Food , Condiments,Dips,4.41,1.90,3,0.03,13.23,5.69,7.54,0.57
KGF-821819,2025-02-04,Online,SG039360,SW1E,London,England,London,01JZ3NR848MR60K9R4D5B78F2T,Homestyle Chicken Noodle Soup,Food , Canned Goods,Soups & Broths,4.41,2.20,4,0.02,17.64,8.78,8.86,0.50
AHG-457603,2025-02-04,Online,CM032751,PR1,Preston,England,North West,01JZ3NCCJ2DXYB1RWV8MNBEPFN,Sliced Cheese,Food , Dairy,Cheese,5.91,2.35,7,0.00,41.37,16.43,24.94,0.60
NBY-070018,2025-02-04,In-Store,GL001659,PH43,Kinloch,Scotland,Scotland,01JZ3NTEM87F9K3WRE26T78T25,Pear and Gorgonzola Salad,Food , Salads,Gourmet Salads,6.91,3.20,12,0.13,82.92,38.35,44.57,0.54
YHU-925703,2025-02-04,In-Store,CG060898,NE46,Newbiggin,England,North East,01JZ3NR6V25GCZP5ZQAJ7E54YY,Pecan Nuts,Food , Snacks,Nuts and Seeds,7.91,3.60,20,0.11,158.20,71.92,86.28,0.55
DXH-433882,2025-02-04,In-Store,CK064882,NN11,Norton,England,East Midlands,01JZ3NC9WJMARY479ZA8T4XPJ5,Heavy Duty Gardening Tool Set,Garden,Garden,Garden Tools,51.41,16.00,18,0.14,925.38,287.95,637.43,0.69
RGB-098795,2025-02-04,Online,TP022524,RH5,Sutton,England,South East,01JZ3NCAS1QFX4034BPHYKD7NK,Portable Camping Stove,Outdoor,Outdoor,Camping Equipment,51.41,16.00,4,0.12,205.64,63.99,141.65,0.69
KAK-938875,2025-02-04,In-Store,UD042022,WF9,Upton,England,Yorkshire & the Humber,01JZ3NR1S69V3DYZXT30R629JQ,Rain Jacket,Clothing,Clothing,Outerwear,66.41,27.00,4,0.02,265.64,107.98,157.66,0.59
YGH-860797,2025-02-04,In-Store,RV043501,GL54,Ford,England,South West,01JZ3NCB1XWNCH1MHCDAAGWQ7M,Tabletop Fire Pit,Outdoor,Outdoor,Outdoor Accessories,81.41,25.00,4,0.18,325.64,99.99,225.65,0.69
LZE-337102,2025-02-04,Online,DN065667,NG22,Milton,England,East Midlands,01JZ3N58N7TYTVCXRRQM9SS6C6,Tennis Racket,Fitness,Fitness,Racquet Sports Equipment,89.99,27.00,7,0.40,629.93,188.98,440.95,0.70
NWT-559201,2025-02-04,Online,HL006234,M34,Denton,England,North West,01JZ3NCFNXSXP4C9R3XTT3HCEB,Reversible Comforter Set,Home,Home,Bedding & Linens,91.41,28.00,8,0.19,731.28,223.98,507.30,0.69
CDB-064476,2025-02-04,Online,XW065274,DN21,Upton,England,East Midlands,01JZ3NTCVC9FP5AT5005VB6SD0,Adjustable Pet Grooming Table,Pets,Pets,Grooming Supplies,111.41,45.00,13,0.06,1448.33,584.95,863.38,0.60
EFL-781896,2025-02-04,In-Store,IA020578,DL10,Whitwell,England,Yorkshire & the Humber,01JZ3NCC5ND22EGGD8EK3DMXCB,Portable USB-C Monitor,Electronics,Electronics,Computer Accessories,201.41,61.00,9,0.03,1812.69,548.97,1263.72,0.70
ECR-014340,2025-02-05,Online,RW020820,DN22,Eaton,England,East Midlands,01JZ3NC79BVY88G9AN47EJ1BZ0,Garlic and Herb Rub,Food , Spices,Herb Blends,2.29,0.69,18,0.21,41.22,12.37,28.85,0.70
RNS-140333,2025-02-05,In-Store,HA092975,PH43,Kinloch,Scotland,Scotland,01JZ3N57PVXPWHZYQND15928BM,Lentil Vegetable Curry,Food , Prepared Meals,Vegetarian Meals,4.49,1.35,20,0.10,89.80,26.94,62.86,0.70
YVO-359550,2025-02-05,In-Store,ZU044069,WF9,Upton,England,Yorkshire & the Humber,01JZ3NR0GA9A32V3K74C4VGSQW,Raspberry Tart,Food , Baked Goods,Pies and Tarts,6.91,3.20,9,0.09,62.19,28.76,33.43,0.54
IUX-551686,2025-02-05,In-Store,GD051430,CT16,Buckland,England,South East,01JZ3NCAAWB4F6XP9VFQWY135A,Classic Beef Chili,Food , Canned Goods,Soups & Broths,9.41,3.40,12,0.00,112.92,40.76,72.16,0.64
GHC-704927,2025-02-05,Online,FQ085678,LE14,Twyford,England,East Midlands,01JZ3NCG55P0NX0TPWF98HH442,Italian Meatballs,Food , Meat,Processed Meats,9.91,3.55,19,0.15,188.29,67.39,120.90,0.64
MGX-478176,2025-02-05,Online,FQ085678,NE46,Newbiggin,England,North East,01JZ3NT0G2KA577CYDQJYBPM01,Whole Roasted Chicken,Food , Meat,Poultry,11.41,5.00,18,0.15,205.38,89.93,115.45,0.56
ZYY-063838,2025-02-05,Online,ID089240,DT10,Kingston,England,South West,01JZ3NC7CZBTEQ1FW0JG9Z18FF,Compressed Towel Tablets,Travel,Travel,Travel Accessories,12.99,3.90,15,0.32,194.85,58.46,136.40,0.70
JVO-937801,2025-02-05,In-Store,BG008323,DL8,Carlton,England,Yorkshire & the Humber,01JZ3NC63NKA7ZWVMMH69KDA4B,Digital Kitchen Timer,Kitchen,Kitchen,Cooking Tools & Utensils,14.99,4.50,5,0.19,74.95,22.49,52.47,0.70
FDD-265300,2025-02-05,In-Store,YB068814,M14,Manchester,England,North West,01JZ3NQZR5MA98KEMSBNQXGMMW,Portable Water Filter,Outdoor,Outdoor,Camping Equipment,31.41,13.00,9,0.09,282.69,116.96,165.73,0.59
CUI-677150,2025-02-05,Online,RV066355,PH43,Kinloch,Scotland,Scotland,01JZ3NTJD57NGYK9M5ZVQB1AG3,Computer Monitor Stand,Office,Office,Office Accessories,31.41,13.00,18,0.20,565.38,233.93,331.45,0.59
FZQ-545396,2025-02-05,In-Store,RL033705,SG4,Langley,England,East of England,01JZ3NTDZW7NRC4PGPZQ7V3SKE,Personal Blender with Cups,Kitchen,Kitchen,Blenders & Juicers,36.41,15.00,8,0.04,291.28,119.97,171.31,0.59
DUL-861633,2025-02-05,In-Store,YR022592,NN4,Wootton,England,East Midlands,01JZ3NR576SJJYMQMS1FGQ4G8H,Kitchen Knife Sharpening System,Kitchen,Kitchen,Kitchen Gadgets,41.41,17.00,10,0.03,414.10,169.96,244.14,0.59
WUU-183556,2025-02-05,In-Store,MJ019298,ST20,Marston,England,West Midlands,01JZ3NR3M0ADDTYQ47MDT0QZ5Y,Oversized Denim Shirt,Clothing , Shirts,Casual Shirts,51.41,21.00,8,0.07,411.28,167.97,243.31,0.59
ABN-727591,2025-02-06,Online,SE071898,SN13,Ashley,England,South West,01JZ3NTJ3GWFKK6RRKA11Y7M5Q,Maple Oatmeal,Food , Breakfast,Instant Breakfast,4.41,2.20,16,0.12,70.56,35.14,35.42,0.50
FKR-386944,2025-02-06,Online,LJ099998,EC1V,London,England,London,01JZ3NCE01EKEWBJWC5W9WYB0N,Sriracha Hot Chili Sauce,Food , Condiments,Hot Sauces,4.41,1.90,1,0.11,4.41,1.90,2.51,0.57
FYV-922068,2025-02-06,Online,IZ050669,RH5,Sutton,England,South East,01JZ3NT49THG4AVAGNEB6BR78E,Teriyaki Chicken Wings,Food , Frozen Food,Frozen Meals,12.41,5.40,3,0.13,37.23,16.19,21.04,0.57
VPN-728265,2025-02-06,Online,VQ027040,LE15,Seaton,England,East Midlands,01JZ3N58FGZAWEEPHHZ8PWY9AX,Weighted Jump Rope,Fitness,Fitness,Cardio Equipment,15.99,4.80,6,0.30,95.94,28.78,67.16,0.70
YJQ-995675,2025-02-06,In-Store,RL033705,N3,Church End,England,London,01JZ3NTPEJEGD0WK256NKJTFW0,LED Flashing Pet Collar,Pets,Pets,Pet Accessories,16.41,7.00,1,0.14,16.41,7.00,9.41,0.57
AZN-231125,2025-02-06,Online,MQ026669,WF9,Upton,England,Yorkshire & the Humber,01JZ3NCGYBMYYRT3TJ2MKS98V5,Travel Jewelry Organizer,Accessories,Accessories,Jewelry Storage,21.41,7.00,3,0.03,64.23,20.99,43.24,0.67
QYP-861868,2025-02-06,Online,QX002232,EH52,Burnside,Scotland,Scotland,01JZ3N5CX0F6D6VK30GJXHHH69,Glass Water Bottle,Fitness,Fitness,Hydration Gear,25.99,7.80,13,0.32,337.87,101.36,236.51,0.70
KZV-342419,2025-02-06,In-Store,QR018108,CV35,Walton,England,West Midlands,01JZ3NTFA3Y0KC1YQXTC6Z0RZJ,Self-Watering Planter,Garden,Garden,Planters,26.41,11.00,18,0.09,475.38,197.93,277.45,0.58
LUY-712174,2025-02-06,Online,GI052318,BS14,Whitchurch,England,South West,01JZ3NC4XXX8R8HPBN153NA61Z,Smart Light Switch,Smart Home,Smart Home,Smart Lighting,29.99,9.00,7,0.09,209.93,62.98,146.95,0.70
VSW-604522,2025-02-06,Online,DP081891,EH9,Edinburgh,Scotland,Scotland,01JZ3NR32W3ZWK5GQRMRXC6TJT,Compact Shoe Rack,Home,Home,Home Furnishings,36.41,15.00,14,0.02,509.74,209.94,299.80,0.59
WRM-502934,2025-02-06,Online,CS062668,NR29,Newport,England,East of England,01JZ3NC9BAZRVBDF7RZV63BK22,Car Emergency Kit,Automotive,Automotive,Safety and Emergency Supplies,51.41,16.00,6,0.02,308.46,95.98,212.48,0.69
PDR-072912,2025-02-07,In-Store,EY021607,LE15,Seaton,England,East Midlands,01JZ3NCC7G4W5WBK9S46T36JXE,Lemonade Mix,Food , Beverages,Drink Mixes,3.41,1.60,5,0.02,17.05,7.99,9.07,0.53
WRF-154641,2025-02-07,Online,LI027396,L74,Liverpool,England,North West,01JZ3NTDN84EYNEQX90VF3JYFC,Beef Enchilada Casserole,Food , Prepared Meals,Casseroles,10.41,4.60,19,0.07,197.79,87.32,110.47,0.56
XEE-767221,2025-02-07,In-Store,EO027251,AB55,Tullich,Scotland,Scotland,01JZ3NCFQWMEND7FMSNNWS4FRH,Portable Phone Mug Holder,Automotive,Automotive,Automotive Accessories,16.41,5.50,16,0.08,262.56,87.95,174.61,0.67
